b_X_Y,b_Z,b_U_X,b_U_Y,entropy_Y,entropy_X,entropy_Z,entropy_U,corr_X_Y,corr_X_Z,corr_Y_Z,ATE_true,causaloptim_bound_lower,causaloptim_bound_upper,causaloptim_bound_width,causaloptim_bound_valid
-4.810000000000004,-1.429288969289237,-1.95982790658922,0.4671258082196821,0.6885320764504561,0.4744126705931132,0.6931391805386118,0.6926350931428009,-0.4075587279189557,-0.1625745533062549,-0.0036328076536797,-0.5486537152273333,-0.5617209875358006,0.1877950047200753,0.749515992255876,True
-4.805000000000004,-1.7842133487924103,-1.5574808863410314,-1.9614750681851807,0.5416816936981409,0.5086085199812576,0.6923469670899615,0.6926350931428009,-0.2799540414483382,-0.3717829142566218,0.167673860417875,-0.3011019117148452,-0.3605769230769231,0.1782051282051283,0.5387820512820515,True
-4.800000000000004,-1.7746376903580572,0.2943345808693137,0.0631894229778331,0.6298478604603786,0.6327532106005813,0.691994737783755,0.6889091903146469,-0.4745700124832822,-0.3747656976308632,0.2148801633292895,-0.4987674189422711,-0.5759509910834563,-0.0707870934633392,0.505163897620117,True
-4.795000000000004,0.5988112841044947,-0.1373740825737493,-0.0929696238616374,0.5487635832151017,0.683314913574166,0.6931391805386118,0.6930751788318458,-0.6149904863110651,0.0975212097766848,-0.1057823046202804,-0.4804104017363007,-0.7888446215139442,0.1042416678666859,0.8930862893806302,True
-4.7900000000000045,-1.5351384600889506,0.7743941143213469,-1.0497767453185918,0.5269079614313803,0.6761223439739077,0.6931391805386118,0.6924990405193354,-0.4212454235472135,-0.3303794156415116,0.0504051982199006,-0.3698244916283399,-0.4021664346629546,-0.0697611161778586,0.332405318485096,True
-4.785000000000005,-1.6445417222853862,-0.5843080829099961,2.000439667471424,0.6930191750980527,0.6074369177669534,0.6917945705986355,0.6924990405193354,-0.6030770867557834,-0.3847384196192741,0.1971238912410992,-0.6631543957205472,-0.6983683881214805,-0.1829587203799073,0.5154096677415732,True
-4.780000000000005,-1.7447767566370864,-0.6125225316304624,1.59546017011536,0.6931151802186033,0.560127234322942,0.6910977801629237,0.6927551293225422,-0.5604323753325602,-0.3709615597777247,0.2009303442837741,-0.6374531733068147,-0.6836964205385259,-0.115930852772958,0.5677655677655679,True
-4.775000000000005,1.0770374373144578,0.6979961571588316,0.633583703160273,0.4919712996635089,0.6222638287869882,0.6913460990017393,0.6924990405193354,-0.6924614616760598,0.1795025982855415,-0.1275852521118734,-0.5672696573552359,-0.8367723805700522,-0.0562826174227217,0.7804897631473304,True
-4.770000000000005,0.4350741333044425,0.93554116126798,-0.3398029294023311,0.4558862130273584,0.6461997616444423,0.6877293893152671,0.6921788679764836,-0.608291301847663,0.0848374597890352,-0.0740907579044743,-0.4525217807461306,-0.7991071428571428,0.0854037267080747,0.8845108695652175,True
-4.765000000000005,-1.0442032283160585,-0.7478573853542885,-0.1084680423518778,0.6522587788817312,0.6056944697143358,0.6926350931428009,0.690833395474842,-0.4544166375216048,-0.1919542093360972,0.0303526987263301,-0.477543191843087,-0.5658914728682171,0.1101287718623872,0.6760202447306043,True
-4.760000000000005,-0.5461110842439314,0.2220344671339605,0.1051135299659056,0.6174910645388487,0.6877293893152671,0.6931471805599453,0.6881388137135884,-0.5661779427513152,-0.0643489452087786,-0.0259927865586127,-0.5029019313559866,-0.688,0.1479999999999999,0.8359999999999999,True
-4.755000000000005,-0.5262751084917947,0.0079748674416878,-0.1273296366807718,0.557897875664777,0.6881388137135884,0.6928591529055732,0.6929471672244782,-0.5166623235684312,-0.1029455248642913,0.0555191062873016,-0.4763843355917996,-0.6680327868852459,0.1748847336065575,0.8429175204918035,True
-4.750000000000005,1.0504756538043103,0.9847006735176418,0.974184239252787,0.483309913758824,0.5709545676421635,0.6896150198775521,0.691994737783755,-0.6873126496996814,0.2469611259723395,-0.1227540665208538,-0.5923941582966333,-0.8220080890765239,-0.1135532316021852,0.7084548574743387,True
-4.745000000000005,1.9504019545001392,0.2668698451766267,0.6176104126291259,0.4713934868100942,0.6003511877776578,0.6923469670899615,0.6921788679764836,-0.6791896557554898,0.3811976517512862,-0.2104824527138164,-0.5657262410428318,-0.6929487179487179,-0.2955128205128203,0.3974358974358976,True
-4.7400000000000055,1.4050663562158074,0.7212468833093306,-0.0997161675552396,0.3939204149736461,0.5688313232795487,0.6915783599888489,0.6854393565969992,-0.6302360696638559,0.2899363822818104,-0.169070856976414,-0.4807844559258671,-0.7465331278890601,-0.1625577812018488,0.5839753466872113,True
-4.735000000000006,1.5460027846757698,-1.582868139687691,1.3973993347102052,0.6721923988030205,0.6927551293225422,0.6923469670899615,0.6905529364152048,-0.7661168161796296,0.3575462248948792,-0.2819909565026581,-0.6393229082177047,-0.8298076923076922,-0.2576923076923079,0.5721153846153844,True
-4.730000000000006,-1.1180345157728715,0.9983747112051866,-0.4430691649889343,0.5392763414970504,0.691994737783755,0.6930751788318458,0.6927551293225422,-0.4923546224135347,-0.3009445318329539,0.1729078382951817,-0.4397949815437682,-0.6062633019154758,-0.071370277319934,0.5348930245955418,True
-4.725000000000006,0.9924924455093166,0.6262182930755634,-0.9574523987702857,0.3825670275517958,0.6410354778811556,0.6928591529055732,0.6930191750980527,-0.533800838452148,0.2192695705465379,-0.1824226700026806,-0.38433879864332,-0.7257940573770492,-0.039766905737705,0.6860271516393441,True
-4.720000000000006,-0.8223444939535294,1.4335756511439175,-0.1136826459064083,0.4948069933530666,0.6815502814029536,0.6923469670899615,0.6931151802186033,-0.5652826440244713,-0.1396531694857167,0.1306942998888275,-0.4775493720527426,-0.7503205128205128,0.0849358974358975,0.8352564102564104,True
-4.715000000000006,-0.8634567977388932,-0.7048256749950117,1.0887274810142065,0.6873037899231933,0.6206915638874382,0.6924990405193354,0.6927551293225422,-0.5607991000736877,-0.1312456845100505,0.1410277672845012,-0.6034329001868187,-0.7181467181467182,0.1302648232108813,0.8484115413575994,True
-4.710000000000006,0.9071322076088082,0.1522474452058354,1.406742335036611,0.5871968670690039,0.654560249527232,0.6892701675539441,0.6928591529055732,-0.6569486894187488,0.2712598576706384,-0.1668142221742112,-0.6327543969083802,-0.7862487100103199,-0.0705624355005161,0.7156862745098038,True
-4.705000000000006,-0.9464511812909976,0.0400727443016978,0.6521391470934096,0.6705037491607466,0.6567924418440357,0.6881388137135884,0.6931391805386118,-0.5956495383594878,-0.2307556577582,0.1534393701761022,-0.5660225980016779,-0.7191919191919192,-0.0101010101010101,0.709090909090909,True
-4.700000000000006,0.1717411039987426,0.8989937017650098,1.3047268872107634,0.5533743429353012,0.6556849848780457,0.691994737783755,0.6930751788318458,-0.6304167349437232,0.0385522897075029,0.0411780617281061,-0.6241655044269442,-0.79424594265187,0.1596638655462184,0.9539098081980883,True
-4.695000000000007,-0.0227843656287121,0.4118171298777039,0.5520611311751922,0.5645217214043494,0.6809293403663059,0.6931151802186033,0.6905529364152048,-0.6699656796076014,-0.0351838662514836,-0.0322102609933179,-0.5503542140116254,-0.7903225806451613,0.1041346646185357,0.894457245263697,True
-4.690000000000007,-1.2628138385580532,-0.3339863241358978,-0.078014970673872,0.6355859693793835,0.63697526674802,0.6929471672244782,0.6930751788318458,-0.4992486847746821,-0.253040346129456,0.1075531910438382,-0.4813758254953997,-0.5959183673469388,0.0279311724689877,0.6238495398159266,True
-4.685000000000007,1.1298432663177356,0.0967778250890257,0.8964076852991296,0.5556469516188689,0.6589556806830628,0.6924990405193354,0.6928591529055732,-0.6930910022600987,0.2252475616384887,-0.2031991837737607,-0.5918346321697552,-0.8331117127797625,-0.0765632259408191,0.7565484868389434,True
-4.680000000000007,-1.2268670007827769,0.7680414806430443,1.1491973781574034,0.6474466390346325,0.6873037899231933,0.6885320764504561,0.6924990405193354,-0.6162220064281254,-0.2893894448697247,0.1171101665926212,-0.6065391189723188,-0.6725663716814159,-0.1430463148375427,0.5295200568438732,True
-4.675000000000007,-1.1984812354497922,1.5072291132725506,-0.924943603015872,0.5319242077044304,0.6899437584583995,0.6928591529055732,0.691994737783755,-0.553243206277784,-0.2507958429667384,0.1598456958450186,-0.3905657732161232,-0.6949282786885246,-0.0492443647540983,0.6456839139344263,True
-4.670000000000007,0.5812628270577727,0.0369483854915473,-0.4816664914545649,0.4329770364122215,0.6782813691263275,0.6931391805386118,0.6930191750980527,-0.4891121249703443,0.0737882515468747,-0.0313515874193909,-0.4324916097041543,-0.7011952191235059,0.1602425638810221,0.861437783004528,True
-4.665000000000007,-1.5493557819800197,-0.4851148209251796,0.2546009105143382,0.6630765353541633,0.6222638287869882,0.6924990405193354,0.6930191750980527,-0.5096419302096049,-0.3736485576662963,0.1989213987793947,-0.5205013119962,-0.6094618625738957,-0.0939457536967908,0.5155161088771049,True
-4.660000000000007,1.2184186700894315,-0.2975562681756182,0.7426088891490649,0.5510799280869728,0.654560249527232,0.6910977801629237,0.6885320764504561,-0.6778171098812847,0.2443068554581981,-0.1205046649964938,-0.5823788053143478,-0.7813765182186234,-0.0962020435704644,0.685174474648159,True
-4.655000000000007,-0.7686873379597317,-0.9093324512137806,1.5528374191978558,0.6881388137135884,0.6313096379016954,0.6931471805599453,0.6931151802186033,-0.6119241921549821,-0.1493342041202089,0.0281410588272579,-0.6352734704654411,-0.712,0.052,0.764,True
-4.650000000000008,-1.1347737529122073,0.3254636214083856,0.6145357940378782,0.6589556806830628,0.6761223439739077,0.6930751788318458,0.690833395474842,-0.6024936414260665,-0.3156191417879447,0.212192341162482,-0.5658632299886993,-0.7087900657694708,-0.104719079547455,0.6040709862220157,True
-4.645000000000008,-1.489662689602734,1.712024740242784,-0.9631781720568112,0.5343977389881517,0.6926350931428009,0.6930191750980527,0.6926350931428009,-0.5388003461379621,-0.2326609201535091,0.0248310781266008,-0.3780486546078903,-0.6296331860956406,-0.0699699122975483,0.5596632737980922,True
-4.640000000000008,0.9739815464920668,2.130439211114999,0.4686486201480296,0.3337840154458965,0.5086085199812576,0.6930751788318458,0.6923469670899615,-0.6040662192940301,0.1594257808606444,-0.1089246373916523,-0.5429621797874288,-0.8502024291497976,-0.0341009105311163,0.8161015186186813,True
-4.635000000000008,-1.6562004943771846,-0.5398066300362462,-1.8472791134142093,0.5487635832151017,0.5666870774074232,0.6885320764504561,0.691994737783755,-0.326105735688553,-0.3840040426708311,0.1301085418126117,-0.321063286047991,-0.3429688004650862,0.0490924358891544,0.3920612363542406,True
-4.630000000000008,1.0544590567831813,-0.4534477452820722,-0.0059092527774665,0.5294276643957023,0.6873037899231933,0.6930191750980527,0.6931151802186033,-0.5759895010845074,0.2356805128815352,-0.0999956812208518,-0.489623324517546,-0.6910569105691058,-0.0729146661545356,0.6181422444145701,True
-4.625000000000008,0.8524454817260607,-0.988368007368627,-0.5150042758574557,0.5510799280869728,0.6930751788318458,0.6927551293225422,0.6917945705986355,-0.5458815158739789,0.2557826962732245,-0.1060630987579967,-0.4324189984992664,-0.6459143968871595,-0.0747946389969738,0.5711197578901857,True
-4.620000000000008,-0.7798856711705069,-2.1390137943039504,1.1719473686839212,0.6896150198775521,0.5217984709676377,0.6930751788318458,0.6915783599888489,-0.5417355086158878,-0.129793421040704,0.0170695526971456,-0.6182445315764162,-0.6963562753036437,0.1026547822886494,0.7990110575922932,True
-4.615000000000008,1.4217773798016635,2.361169449880052,-1.0302383912641842,0.307140834123651,0.4621723739904811,0.6921788679764836,0.6923469670899615,-0.5840152639094246,0.2155977670242275,-0.1109902676140485,-0.3702418922752557,-0.8028984113243238,-0.0831690152134532,0.7197293961108706,True
-4.610000000000008,0.7149482734218141,-1.0928211831984318,-1.105819597556784,0.5031625433421463,0.6849326630370529,0.6931151802186033,0.6917945705986355,-0.4021802587763751,0.2268976228763357,-0.1285645142186457,-0.3741215590234045,-0.560483870967742,0.1003584229390683,0.6608422939068104,True
-4.605000000000008,1.4941369582186206,-0.4048279244293563,-0.822431535032457,0.4429715044705052,0.6620719312050138,0.6910977801629237,0.6931151802186033,-0.5664138579767442,0.3391402832406329,-0.1839348301202476,-0.3962418767710126,-0.5918321444637233,-0.2181093760041126,0.3737227684596107,True
-4.6000000000000085,-0.628963138704459,0.937595562812048,0.8126870783576392,0.5910544590955195,0.6923469670899615,0.6859298002523728,0.6915783599888489,-0.6279838300525126,-0.1500031218456357,0.1003651277609135,-0.5853411899334933,-0.7633116883116883,0.0308441558441558,0.7941558441558442,True
-4.595000000000009,-0.4304089417911291,-1.2804807795729125,0.3668013665285074,0.6486759339353328,0.6449352549591565,0.6885320764504561,0.6931471805599453,-0.5184776470439542,-0.0912700211087652,0.0719580451467522,-0.5331577588962733,-0.6817066081002519,0.2180737678444545,0.8997803759447064,True
-4.590000000000009,-0.54814395284284,0.3140229534644318,-0.2847908948368529,0.5487635832151017,0.6917945705986355,0.6930751788318458,0.6905529364152048,-0.4740937430266337,-0.1035235023948347,0.0731374304229671,-0.4582819367965256,-0.6676961482453474,0.2002528364084428,0.8679489846537902,True
-4.585000000000009,-1.422007325764332,0.500588549150813,-0.9472193243359076,0.5556469516188689,0.6578826606351565,0.6899437584583995,0.6910977801629237,-0.4238543878587226,-0.3275117165071238,0.150613335464345,-0.3758403598258595,-0.5127214170692431,-0.0169082125603865,0.4958132045088566,True
-4.580000000000009,-0.0498319376056102,1.7169701267826245,0.6580381313358935,0.505897848305788,0.6556849848780457,0.6923469670899615,0.6930751788318458,-0.5866480476021515,0.0196354319021913,-0.0592082666807336,-0.5637282087467561,-0.7935897435897435,0.1586538461538462,0.9522435897435898,True
-4.575000000000009,-1.3291734902413208,-1.106478607358737,1.0293244222927909,0.6917945705986355,0.5709545676421635,0.6926350931428009,0.6905529364152048,-0.5414539496992234,-0.2783929505097762,0.1546242743006241,-0.5913897216175631,-0.6781984752386443,0.0043244282144915,0.6825229034531358,True
-4.570000000000009,-0.8631060026027632,-0.3924942890100612,1.1296000263926476,0.6782813691263275,0.6556849848780457,0.6923469670899615,0.6929471672244782,-0.6189991373231717,-0.2026775937022817,0.1027320135867922,-0.6048788257767148,-0.7214743589743591,0.0048076923076922,0.7262820512820514,True
-4.565000000000009,0.9545363295669216,-1.337732335394248,0.3026005243812235,0.5852379538624384,0.6931391805386118,0.6917945705986355,0.6930751788318458,-0.5777435935865403,0.192053366270884,-0.1308406597604235,-0.5258703047556365,-0.7172995780590716,0.0206157449744106,0.7379153230334823,True
-4.560000000000009,1.3191628851683148,1.540703420813794,-2.171266706796112,0.3116959581738173,0.5533743429353012,0.6931391805386118,0.691994737783755,-0.5700681110947209,0.2452352095001641,-0.1426327519785932,-0.2860841700844712,-0.7142354277668442,-0.1257300116801869,0.5885054160866573,True
-4.5550000000000095,-1.9145998170833431,-1.9011392723764784,-0.3261257628363858,0.6600115406504978,0.5294276643957023,0.6930191750980527,0.6905529364152048,-0.4111292129108675,-0.390934213105626,0.1530221250473398,-0.4534295205020155,-0.5040650406504065,-0.0060815568785609,0.4979834837718455,True
-4.55000000000001,0.622274979201956,1.021494604978842,1.2873942665839997,0.5217984709676377,0.6396999682785772,0.6889091903146469,0.6924990405193354,-0.6523852166782227,0.1250556158144696,-0.0588819486010069,-0.6135551317372585,-0.8123961207661647,0.0441819560762291,0.8565780768423938,True
-4.54500000000001,0.9248221874914472,0.0091635973287757,-0.0431062028227653,0.4803706597454138,0.6589556806830628,0.6910977801629237,0.6917945705986355,-0.5598779389193591,0.2774511707798728,-0.138817296044504,-0.4840547011073559,-0.680258338153075,-0.1143242722190089,0.565934065934066,True
-4.54000000000001,0.7976548317940646,0.4745619085127366,0.4580443624345692,0.4713934868100942,0.6238175238348482,0.6921788679764836,0.6931151802186033,-0.6445194235796161,0.0557719775358826,-0.0727433068339891,-0.5422714554795838,-0.8460379294313791,0.0980137546289616,0.9440516840603408,True
-4.53500000000001,1.324338121863018,-0.6433180606459716,-0.4564940298174693,0.5112947360872375,0.6892701675539441,0.6924990405193354,0.6927551293225422,-0.5300589258361336,0.3608007028086314,-0.1984942644257803,-0.4337111217435315,-0.5708678447267659,-0.1895096044473636,0.3813582402794022,True
-4.53000000000001,1.095920714855963,-0.1012868500052589,-1.0403349912488111,0.4157074727172812,0.6669251684863668,0.6928591529055732,0.6892701675539441,-0.4400391172822404,0.2234192696543464,-0.0297333314153379,-0.3835223827503858,-0.5792776639344263,-0.0167776639344261,0.5625000000000001,True
-4.52500000000001,1.0311971929243116,0.1620941437315912,-1.0923450054812611,0.419224141606471,0.6620719312050138,0.6929471672244782,0.6929471672244782,-0.5252921346151059,0.2302785147719609,-0.1210042136926617,-0.3660013727059906,-0.6707482993197279,-0.0505802320928372,0.6201680672268907,True
-4.52000000000001,1.3113392695274484,-0.7667111897443836,-0.3004314269204721,0.5112947360872375,0.6849326630370529,0.6924990405193354,0.6915783599888489,-0.5431137343406871,0.3315484067292968,-0.2478022593646168,-0.4513310382417652,-0.6400775404924782,-0.1672087024784123,0.4728688380140659,True
